X,Y,OBJECTID,FOLIO,NAME,ADDRESS,UNIT,CITY,ZIPCODE,PHONE,EMAIL,DIRCTNAME,YEARESTB,TYPE,GRDLEVEL,COED,STREGFLG,CHLDCAREID,ENROLLMENT,STATUS,WEBSITE,LAT,LON,POINT_X,POINT_Y,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID,CreationDate,Creator,EditDate,Editor
-8951692.82920001,2950171.8202,589,3059340010300,Mini Me Academy,17550 SW 137th Ave, ,Miami-Dade,33177,305-238-9009,,Raysa Soler, , ,PK-KG,C,Y,6980,167,Active,https://childcarecenter.us/provider_detail/mini_me_academy_miami_fl,25.60444,-80.41443,849141.500083469,462352.718640208,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/06 16:07:18+00,60cc75ad-d091-4126-a280-f5c1ce47d02e,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928048.05460001,2972146.2199,590,0101030301020,RJW The Academy of Arts Sciences,430 NW 9th St,  ,Miami,33136,305-374-7272,,Christopher Smith, ,N,KG-11, ,N, ,75,Active,https://childcarecenter.us/provider_detail/rjw_the_academy_of_arts_sciences_miami_fl,25.78232,-80.20202,918750.625012297,527371.312492765,ABREUI,2018/04/30 16:37:05+00,T0140179,2018/07/25 17:25:33+00,5c6d9f9d-ad4c-449d-a833-8b9ff66d4774,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8935222.66020001,2978269.2556,591,0431170000040,My First Step Learning,1006 E 8th Ave, ,Hialeah,33010,305-805-6755,,Modesta Campuzano,2005, ,KG-08,C,Y,6285,66,Active,https://childcarecenter.us/provider_detail/my_first_steps_learning_day_care_inc_hialeah_fl,25.83184,-80.26647,897441.460448451,545246.16281341,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/14 15:10:36+00,44f56a44-76fd-4bdb-90f6-3601d8730798,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925169.27500001,2988291.1794,592,3022200000210,Bridge of Help International Inc,1171 NE 149th St,,Miami,33161,305-944-8001,,Hochyana Pierre,,,PK-06,C,,6193,,Active,https://www.dandb.com/businessdirectory/bridgeofhelpinternationalinc.-northmiami-fl-12945804.html,25.91285,-80.17616,926963.219195947,574865.097880997,E316899,2020/07/15 17:22:46+00,E316899,2021/07/29 15:41:46+00,eb583756-b7f7-46bf-993b-2782abd9db9f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932689.60970001,2988316.3896,593,3421150071060,America's Little Leaders Academy,2570 NW 152nd Ter, ,Opa-Locka,33054,786-332-4698,,April Graham,2012,  ,PK-KG,C, ,7305,43,Active,http://www.americaslittleleaders.net/,25.91305,-80.24371,904756.250087265,574805.312664941,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 16:23:08+00,f4f2ebf1-9de6-480d-97c9-dca385b7d891,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931853.39380001,2986306.7461,594,3021270000150,Dr. John A. Mckinney Christian Academy,2300 NW 135th St, ,Miami,33167,786-318-3818,,Dr. Victor T. Curry,2004,Y,KG-06,C,Y,4628,129,Active,http://jamchristianacademy.org/,25.89681,-80.2362,907259.845609594,568917.232787453,E316899,2020/11/04 18:20:05+00,E316899,2021/08/03 10:06:23+00,b7447f4e-1aa1-422e-b20d-fdf70145eea6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8926328.3174,2977051.9846,595,0132190060110,Morningside Montessori School,5051 Biscayne Blvd, ,Miami,33137,305-757-9696,, , ,Y,06-12,C,Y, ,24,Active,https://www.morningsidemontessorischool.com/,25.822,-80.18657,923745.25029695,541823.250042222,ABREUI,2018/04/30 16:37:05+00,T0140179,2018/07/11 13:20:57+00,06328bfd-aa6c-45b4-af7d-2d91cb4775af,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929077.35520001,2981010.5512,596,3031110010030,New Jerusalem Christian Academy,777 NW 85th St, ,Miami-Dade,33150,305-691-1291,,Sabrina Bouie-Floyd,2003,Y,KG-05,C,Y,4146,177,Active,http://njpbc.org/learning-center/,25.854,-80.21126,915551.687409319,553406.749573007,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/10 08:44:41+00,d77442ab-8e4d-43d1-bd3d-cb43eb1d41db,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946585.23250001,2959438.0706,597,3050060000460,Atlantis Academy Miami,9600 SW 107th Ave, ,Miami-Dade,33176,305-271-9771,,Marlene Hernandez,1976,N,KG-12,C,Y,409,167,Active,http://miami.atlantisacademy.com/,25.67948,-80.36854,864132.118564993,489696.354176179,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/29 12:13:51+00,3d45ba00-8f29-4920-98f6-be0ea53629d7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942146.02970001,2966025.7079,598,3040220100012,The Montessori Garden,8250 SW 40th St,  ,Miami-Dade,33155,786-275-4748,,Danierys Hernandez,2009, ,PK-KG,C,Y,7547,11,Active,http://miami-montessori.com/,25.7328,-80.32866,877167.437517572,509140.906331792,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,afe66ac0-2efc-4b0a-9644-1ec27a5766e9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930572.57700001,2976755.273,599,0131220460160,Center of Life Academy,4850 NW 17th Ave, ,Miami,33142,305-571-9191,,Christopher Sweeting, ,N,01-12,C,Y,4860,124,Active,http://www.centeroflifeacademy.org/,25.8196,-80.2247,911208.062445272,540875.437689342,E316899,2020/11/04 18:20:05+00,E316899,2021/07/30 10:20:29+00,8b887fb2-5c5b-4532-8b71-3329952d0ea8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939615.01560001,2979632.5832,600,0430120062290,Cinderella School,2335 W 12th Ave, ,Hialeah,33010,305-885-8556,,Alina Reyes,1975,N,KG-05,C,Y,4821,207,Active,http://cinderellaschool.com/,25.84286,-80.30593,884441.561812345,549182.062465072,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:10:21+00,a142a0c9-b6d0-4cb4-9f87-f2bce8149e9f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8963134.55720001,2935280.046,601,3078100000330,Kingswood Montessori School,20130 SW 304th St, ,Homestead,33030,305-248-2308,,Maday Rodriguez,1968,N,PK-05,C,Y,5538,121,Active,http://www.kingswoodmontessori.com/,25.48374,-80.5172,815428.68750808,418349.281031236,E316899,2020/11/04 18:20:05+00,E316899,2020/11/04 18:20:05+00,365832cc-13d6-48fb-b375-78ed38fc1c1f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945071.25850001,2962226.2522,602,3040290011180,Smart Starts Learning Center,9945 SW 72nd St, ,Miami-Dade,33173,305-595-8822,, , , ,PK-05,C,Y, ,0,Active,http://www.smartstartsdayschool.com/locations.html,25.70205,-80.35494,868571.312325563,497921.406289332,ABREUI,2018/04/30 16:37:05+00,T0140179,2018/07/19 18:22:10+00,36a95ebc-d2aa-4fea-9d3d-de11dd0928cc,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939921.25960001,2982417.4947,603,0430020100010,South Florida Institute of Technology Hialeah,1275 W 47th Pl,201,Hialeah,33012,305-820-8993,, , , , , , ,3637,0,Active,http://www.sf-institute.com/content/facility-and-equipment,25.86538,-80.30868,883493.686227467,557360.059272699,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,f6a54a9d-8498-4207-9818-c855356eef04,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936089.5432,2980605.4619,604,0431080040280,My World Learning Center,3101 E 4th Ave, ,Hialeah,33013,305-836-9007,,Maria Luisa Gutierrez, , ,KG-03,C,Y,6382,132,Active,https://childcarecenter.us/provider_detail/my_world_learning_center_hialeah_fl,25.85073,-80.27426,894842.041566029,552097.071235791,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/15 11:28:48+00,2b28dfba-e151-448f-a6a4-af3b52be487d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942601.9637,2988539.4122,605,3220150250100,New Angels Day Care,8185 NW 155th St,1,Miami Lakes,33016,305-558-1539,,Yaqueline Banos,2002, ,PK-03,C,Y,6725,8,Active,https://www.facebook.com/pages/New-Angels-Day-Care/154087797959896,25.91485,-80.33276,875483.437516,575301.3748734,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/15 11:31:28+00,95dbeee4-050b-4651-afae-3b1c195993b2,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930324.3559,2980062.4181,606,3031110310010,A New World Academy - North,1452 NW 79th St, ,Miami-Dade,33147,305-836-0034,,Malory Roger,2012, ,PK-01, , ,7383,70,Active,http://www.newworldmiami.com/,25.84634,-80.22247,911884.124909904,550598.812546395,ABREUI,2018/04/13 16:20:00+00,ABREUI,2018/04/13 16:20:00+00,296e6142-3fdf-4a76-bae9-0e181ed4d2a2,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931624.4023,2980601.8776,607,3031100650030,Thumbelina Learning Center V,8380 NW 22nd Ave, ,Miami-Dade,33147,786-517-4920,,, , ,PK-03, , , ,10,Active,http://www.thumbelinaacademy.com/locations.php,25.8507,-80.23414,908033.882602319,552161.414787859,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,7166b79c-6c95-48fb-8a00-1c8590d58a15,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945681.4157,2984656.7834,608,2720320020021,Angels Reach Academy for Divergent Learners,12051 W Okeechobee Rd,STE 2-5,Hialeah Gardens,33018,305-828-5276,,Dorinda Luzardo,2004,N,PK-12,C,Y,8164,0,Active,http://www.angelsreachacademy.org/,25.88348,-80.36043,866446.156483583,563852.27534274,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/29 09:32:15+00,5782e7ec-d9f9-476c-9839-69a8e7892cad,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8922736.5095,2985226.1428,610,0622280111020,Lanaar Elementary School,2225 NE 121st St, ,North Miami,33181,786-452-7132,,Shani Biton, ,Y,01-03,C,Y,440,,Active,https://www.lanaarschool.org/,25.88808,-80.15431,934204.946434692,565908.268944651,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 15:25:28+00,7cb482ab-7849-4d68-a032-ecda4e1804ba,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8958684.8085,2934000.2379,611,1079180060230,Bright Academy Center,381 N Krome Ave ,Suite 206,Homestead,33030,786-410-8922,,Dayani Aguirre,,,PK-02,C,,9458,,,https://brighttherapyservicesinc-mentalhealthclinic.business.site/,25.47336,-80.47724,828629.729184367,414627.07405176,E316899,2020/07/22 17:25:03+00,E316899,2021/06/25 10:08:17+00,1fa44029-0460-48cb-86d8-28c7013803b0,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937984.8145,2980239.0266,612,0430120150437,Los Pinos Nuevos Academy,432 W 29th St, ,Hialeah ,33012,305-887-0486,,Liset Gil, ,N,PK-03,C,Y,7339,33,Active,http://www.lospinosnuevos.com/,25.84777,-80.29128,889248.495320819,550989.782402761,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/05 11:14:07+00,1910c604-c1cd-4ca1-be33-12ca2e6f469d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931401.32150001,2976430.1985,613,3031220261050,It's A Small World Elementary School,4601-4617 NW 22nd Ave,,Miami,33142,305-633-6553,,Jacqueline Mastrangelo,,,KG-08,C,,5636,,Active,https://www.iaswelementaryschool.com/,25.81697,-80.23214,908764.552682996,539905.627512433,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:20:42+00,a5fce497-6e30-4bda-9ccb-14e201c94f21,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925312.45290001,2989806.8153,614,0722170150430,Beth Jacob High School Inc,1110 NE 163rd St,201,North Miami Beach,33162,305-957-1670,,Rabbi Ephraim Leizerson,1991,Y,06-12,G,Y,2900,283,Active,http://jewishmiami.org/resources/community_directory/educational_institutions/beth_jacob_high_school,25.92509,-80.17744,926512.499451525,579313.437597133,ABREUI,2018/04/13 16:20:00+00,E316899,2020/07/08 17:02:11+00,a63291f2-e2e9-492d-ab26-bdec98a83a9a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8941014.52370001,2958659.1684,615,2050020090010,KUMC Preschool,7600 SW 104th St,,Miami,33156,305-667-0343,,Amanda Seaga,,,PK-KG,C,,6705,,Active,http://www.kendallchurch.org/,25.67318,-80.3185,880625.431760792,487486.207559615,E316899,2020/11/04 18:20:05+00,E316899,2021/06/30 14:14:11+00,8297ae96-e960-4dcd-8f2b-0000fb587a42,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942389.32390001,2947487.3412,616,3660030020010,Golden Horizon Academy of Cutler Bay Inc,8601 SW 199th St, ,Cutler Bay,33189,786-548-8414,,Marilyn Alonso,2002,N,KG-08,C,Y,8454,166,Active,https://www.goldenhorizonacademy.com/,25.58269,-80.33085,876723.857101157,454578.383656971,E316899,2020/11/04 18:20:05+00,E316899,2021/08/06 14:12:12+00,5f5e8a52-10a0-445e-ad96-e706c0d1fa71,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940528.88350001,2960201.7001,617,3050020570013,Fusion Academy Miami,9130 S Dadeland Blvd,Suite 102,Miami,33156,305-831-0041,,Maria Cardenas,,,06-12,C,,9323,,Active,https://www.fusionacademy.com/campuses/miami/,25.68567,-80.31414,882038.781906106,492032.544587851,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:17:22+00,8d9904f1-960c-4279-bd61-81dc1bbd901d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8959998.73280001,2930765.1136,618,1678250000360,Avant School of Excellence,777-B West Palm Dr,,Florida City,33034,305-246-5905,,Julie Ravanell,,,KG-12,C,,7335,,Active,https://www.avantschoolsofexcellence.org/contact-us/,25.44712,-80.48904,824772.310684774,405075.628794864,E316899,2020/07/02 19:53:47+00,E316899,2021/07/29 12:37:00+00,959f27fd-c75f-44ca-b2fa-948265bf858a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8921822.04750001,2994647.0311,619,2812340650010,KLA Schools of Aventura,20301 Biscayne Blvd, ,Aventura,33180,305-931-2322,,Adriana L. Ortega,1990,Y,PK-KG,C,Y, ,191,Active,http://www.klaschoolsaventura.com/,25.96419,-80.14609,936725.541125037,593590.72887443,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:23:04+00,2890b996-03ff-4fb7-bcef-007fa148e1e7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8951316.34100001,2956163.7784,620,3059141330001,Sunshine Learning Miami,13335 SW 124th St,112,Miami,33186,786-592-2641  ,,Adriana Zeppenfeldt,,,KG-12,C,,7649,,Active,https://www.mysunshinelearning.com/,25.65297,-80.41104,850177.639416352,479996.193522662,E316899,2020/12/01 10:02:58+00,E316899,2020/12/01 10:11:52+00,657433fd-d386-4e58-ba2c-d22d9fb26126,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944585.62940001,2970595.1254,621,3040040090030,Little Village Day Care And Learning Center,9485 W Flagler St, ,Miami-Dade,33174,305-207-7220,,Graciela Febre, ,N,PK-KG,C,Y,4875,27,Active,http://www.littlevillagelc.com/contact-us,25.76978,-80.35058,869886.674630787,522542.286696263,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:26:31+00,591ffa56-2319-496d-a489-2a76600616aa,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929409.44730001,2984711.0813,622,0621260290010,Lively Stones For Jesus School of The Future,835 NW 119th St,833-839,North Miami,33168,305-685-7739,,Dr. Thelma B. Knowles,1995,Y,02-12,C,Y,669,5,Active,http://livelystonesforjesuslive.com/,25.88392,-80.21426,914505.521136343,564272.753295131,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/19 12:59:29+00,dd815a5b-cd2f-4c9f-aff9-efc69b6470a1,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937161.50570001,2960628.9816,623,0351060060020,St Thomas Episcopal Parish School,5692 N Kendall Dr, ,Coral Gables,33156,305-665-4851,,Lillian Issa,1953,Y,PK-05,C,Y,178,425,Active,http://www.stepsmia.org/Page/Home,25.68912,-80.28389,891994.238683376,493342.576461069,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/22 09:30:03+00,821d8d9d-c240-4cba-a4b5-97a91d08a905,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8943075.73940001,2968838.8014,624,3040090000050,Coral Park Christian Academy,8755 SW 16th St, ,Miami-Dade,33165,305-559-9409,,Florentino J. Perez,1989,Y,PK-08,C,Y,3204,237,Active,http://coralparkchristian.org/,25.75557,-80.33702,874376.437450972,517400.093539476,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:11:05+00,ec5acb82-8441-4a0f-9acd-f3f92b33ac44,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945101.17690001,2966154.9142,625,3040170000300,The 2nd House Daycare Preschool IV,3901 SW 99th Ave, ,Miami-Dade,33165,305-772-7568,,Milagro Temprana, , ,PK-02,C,Y,3274,102,Active,https://prek.club/day-care-school/the-second-house-corp,25.73385,-80.35521,868426.37510943,509477.343836099,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/27 10:56:04+00,06c17148-06e5-457a-a6f4-6b85f0f6a5f6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936874.70720001,2978407.1889,626,0431180031930,Happy Babies,11 E 12th St, ,Hialeah,33010,305-884-4660,,Rosa Olazabal,1995,N,PK-03,C,Y,6321,60,Active,https://childcarecenter.us/provider_detail/happy_babies_corp_hialeah_fl,25.83296,-80.28132,892557.687515903,545624.562557764,E316899,2020/11/04 18:20:05+00,E316899,2021/08/06 15:08:04+00,abb1a2fd-df6f-4034-8061-b10698e87cfd,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8949155.09490001,2963949.4317,627,3049240012453,New Jerusalem Preparatory,5400 SW 122nd Ave,      ,Miami-Dade,33175,305-553-1919,,Patricia Cordones - Cao,       ,Y,KG-12,C,Y,3992,7,Active,https://www.facebook.com/pg/NJMinistry/about/?ref=page_internal,25.716,-80.39164,856467.844282292,502933.27471,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:29:09+00,d47ccf52-0f89-4add-b6ae-f7f8c51424c4,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928317.23050001,2992153.9874,628,3421010440010,St. Anthony's School of Higher Education,18441 NW 2nd Ave,4th Floor,Miami Gardens,33169,786-320-6289,,Tamika Spencer Gaspard,,,01-12,C,,8508,50,Active,https://www.schooldigger.com/go/FL/schools/9999951690/school.aspx,25.94405,-80.20445,917598.829280682,586150.718712769,E316899,2020/11/23 12:27:29+00,E316899,2020/11/23 16:01:14+00,e127cf5b-910d-4882-85eb-228ce679ec9d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930182.00210001,2972753.3643,629,0131350110310,Lincoln-Marti Schools #14 - 14th St,1550 NW 14th St,  ,Miami,33125,305-643-4888,,Dunia Trujillo, ,N,KG-06,C, ,4509,0,Active,http://www.lincoln-marti.com/index.php?option=com_wrapper&view=wrapper&Itemid=141,25.78723,-80.2212,912431.888366412,529118.547822386,E316899,2020/11/04 18:20:05+00,E316899,2021/08/13 10:53:08+00,4f6058c9-b165-494b-80a0-e1124208b2d0,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945256.52050001,2948189.2903,630,3660050560010,KLC Academy and Learning Center,19350 Belview Dr,,,33157,305-223-1145,,Raymi Coipel,,,PK-05,C,,4558,,Active,https://mobile.facebook.com/KLC-Academy-and-Learning-Center-126517938136301/,25.58838,-80.3566,868224.101829242,456603.468074851,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:23:10+00,01094b1f-462c-46b7-9373-ea6cb7c0148f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8956061.51330001,2936218.0507,631,3079080140030,Wonderful Paradise Learning Center I,29629 S Dixie Hwy, ,Miami-Dade,33033,305-246-8600,,Aymee Hernandez, , ,PK-12,C,N,3255,60,Active,http://private-schools.startclass.com/l/341460/Wonderful-Paradise-Learning-Center,25.49135,-80.45367,836377.391015582,421194.669321887,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,bed03069-e7af-4487-bab8-ffe604c84df9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942861.23700001,2982861.4586,632,2730030250040,Growing Treasures Learning Center II,8318 NW 103rd St, ,Hialeah Gardens,33016,305-558-0133,,Isabel Ayrado,2017,N,PK-06,C,Y,1144,210,Active,https://childcarecenter.us/provider_detail/growing_treasures_learning_center_2_hialeah_gardens_fl,25.86897,-80.33509,874802.384587366,558619.546505861,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:18:51+00,1a1c7f11-fe34-4582-b55d-ed9ec75dc4ef,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947971.47960001,2975285.5727,633,3530300320030,The Joy of Learning,3601 NW 114th Ave, ,Doral,33178,305-597-5665,,Georgina Pratts, , ,PK-04, , , ,95,Active,http://www.thejoyoflearning.com/home.html,25.80771,-80.38099,859812.074429412,536283.183989063,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,b43d66fa-9322-4645-b0a1-f8fa2a20345c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929843.01570001,2972855.6124,634,0131350640010,Diamond Minds,1411 NW 14th Ave, ,Miami,33125,305-728-1507,,Val Randolph, ,N,PK-03,C,Y,8862,,Active,,25.78806,-80.21815,913432.142063342,529425.085294671,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:15:46+00,b61f222a-9796-47be-b010-998eb6569219,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925247.08580001,2989797.1156,635,0722170150450,Dade Institute of Technology,1140 NE 163rd St ,Suite 22,North Miami Beach,33162,305-671-3666,,Donard St. Jean,,,PK-12,C,,6486,,Active,https://dadeinstituteoftechnology.com/ceo-president/,25.92501,-80.17687,926705.679611705,579286.165661111,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:11:35+00,ce67ac9c-e48f-43a1-92af-6fb9068e7aa1,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936751.54030001,2993965.6249,636,3011310010030,ACE Academy North,20000 NW 47th Ave,BLD 7,Miami-Dade,33055,305-623-9631,,Janell Alzate, ,N,01-12,C, ,5970,25,Active,http://www.arcsofla.org/contact-us/,25.95869,-80.2802,892670.87817201,591325.409192324,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 11:18:01+00,b3cac51e-4a70-4dbe-9ed8-bf1d9566e9f9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8959622.87340001,2930881.7693,637,1678240090150,ACE Academy School,616 W Palm Dr, ,Florida City,33034,305-242-9929,,Marelis Rojas , ,N,PK-12,C, ,5762,40,Active,http://www.arcsofla.org/contact-us/,25.44807,-80.48566,825885.13167781,405423.819515191,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 11:36:19+00,6b5f1981-4628-41b4-92fb-79e97599ce54,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
